City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,current description
462,Nynashamn,SE,58.9034,17.9479,33.17,63,96,19.71,overcast clouds
463,Vrangel,RU,42.7297,133.0839,36.3,69,50,8.79,scattered clouds
464,Dingzhou,CN,38.5131,114.9956,48.31,59,96,0.85,overcast clouds
465,Yulara,AU,-25.2406,130.9889,74.35,24,0,11.56,clear sky
466,Cozumel,MX,20.5083,-86.9458,84.27,74,75,15.99,broken clouds
467,Kirkwood,US,38.5834,-90.4068,30.58,55,40,14.97,scattered clouds
468,Grindavik,IS,63.8424,-22.4338,41.47,81,40,13.8,scattered clouds
469,Geraldton,AU,-28.7667,114.6,59.41,63,100,9.22,overcast clouds
470,Inirida,CO,3.8653,-67.9239,82.0,74,99,2.17,overcast clouds
471,Sioux Lookout,CA,50.1001,-91.917,15.87,73,75,12.66,broken clouds
472,Hofn,IS,64.2539,-15.2082,46.42,93,100,16.11,overcast clouds
473,Nueva Italia,PY,-25.6167,-57.5,90.66,37,0,8.86,clear sky
474,Pietroasa,RO,46.5833,22.55,46.96,92,100,3.74,light rain
475,Porto Novo,BJ,6.4965,2.6036,84.02,73,51,7.38,broken clouds
476,Hamilton,US,39.1834,-84.5333,35.24,52,75,21.85,broken clouds
477,Rokupr,SL,8.6717,-12.395,78.66,59,98,2.1,overcast clouds
478,Baykit,RU,61.67,96.37,4.03,89,100,6.87,overcast clouds
479,Walvis Bay,NA,-22.9575,14.5053,68.95,60,0,12.66,clear sky
480,Zhezkazgan,KZ,47.8043,67.7144,21.18,93,0,13.42,clear sky
481,Pontal Do Parana,BR,-25.6533,-48.5128,80.98,26,0,6.91,clear sky
482,Olinda,BR,-8.0089,-34.8553,83.93,61,40,10.36,scattered clouds
483,Leningradskiy,RU,69.3833,178.4167,-4.86,97,78,4.09,broken clouds
484,Kyra,RU,49.5776,111.9753,17.04,88,100,11.54,light snow
485,Narsaq,GL,60.9167,-46.05,23.22,87,90,4.12,overcast clouds
486,Inta,RU,66.0317,60.1659,6.91,94,81,12.3,broken clouds
487,Ellensburg,US,46.9965,-120.5479,32.09,60,0,3.96,clear sky
488,Floro,NO,61.5996,5.0328,44.56,61,0,4.61,clear sky
489,Essau,GM,13.4839,-16.5347,89.76,37,100,6.8,overcast clouds
490,Anito,PH,12.4497,125.2886,76.01,95,100,4.41,moderate rain
491,Hay River,CA,60.8156,-115.7999,17.58,67,75,6.91,broken clouds
492,Natal,BR,-5.795,-35.2094,86.65,54,40,13.8,scattered clouds
493,Araouane,ML,18.9048,-3.5265,75.36,14,37,3.53,scattered clouds
494,Bam,IR,29.106,58.357,66.4,36,100,3.65,overcast clouds
495,Bilma,NE,18.6853,12.9164,73.53,17,42,4.36,scattered clouds
496,Rawson,AR,-43.3002,-65.1023,69.39,47,12,12.97,few clouds
497,Broken Hill,AU,-31.95,141.4333,69.73,27,60,22.26,broken clouds
498,Nemuro,JP,43.3236,145.575,41.65,61,51,8.37,broken clouds
499,Anton Lizardo,MX,19.05,-95.9833,75.22,80,92,15.12,overcast clouds
500,Poya,NC,-21.35,165.15,73.0,81,100,7.07,overcast clouds
501,Ishigaki,JP,24.3448,124.1572,73.53,94,20,5.75,few clouds
502,Sobolevo,RU,54.4299,31.8996,21.97,77,67,4.52,broken clouds
503,Port Hedland,AU,-20.3167,118.5667,73.45,83,72,10.36,broken clouds
504,Kysyl-Syr,RU,63.8986,122.7617,-28.48,99,62,2.66,broken clouds
505,Novaya Mayna,RU,54.15,49.75,34.47,99,100,12.91,snow
506,Sur,OM,22.5667,59.5289,77.74,62,0,8.28,clear sky
507,Bafang,CM,5.1563,10.1788,66.58,67,61,2.46,broken clouds
508,Aklavik,CA,68.2191,-135.0107,12.2,85,75,2.3,broken clouds
509,Kavaratti,IN,10.5669,72.642,82.02,61,69,5.75,broken clouds
510,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,81.82,67,37,11.52,scattered clouds
511,Payakumbuh,ID,-0.2202,100.6308,69.15,93,100,3.62,light rain
512,Esil,KZ,51.9556,66.4042,19.09,91,100,5.35,overcast clouds
513,Iranshahr,IR,27.2025,60.6848,71.94,40,0,0.0,clear sky
514,Vestmannaeyjar,IS,63.4427,-20.2734,45.59,65,75,13.8,broken clouds
515,Mackenzie,CA,55.2999,-123.1698,-3.78,77,0,2.3,clear sky
516,Bilibino,RU,68.0546,166.4372,-27.67,94,10,4.16,clear sky
517,La Macarena,CO,2.1837,-73.7849,89.87,48,67,3.85,broken clouds
518,Waitara,NZ,-38.925,174.25,58.5,85,74,15.48,light rain
519,Pelagiada,RU,45.2064,42.0236,47.75,93,40,4.47,scattered clouds
520,Goure,NE,13.9835,10.2704,75.18,17,30,9.51,scattered clouds
521,Vestmanna,FO,62.1564,-7.1664,45.52,87,100,28.77,light intensity drizzle
522,Dangtu,CN,31.5723,118.4928,60.85,94,100,3.38,overcast clouds
523,Gobabis,NA,-22.45,18.9667,80.31,33,76,14.65,broken clouds
524,Zhuhai,CN,22.2769,113.5678,77.86,78,40,8.05,scattered clouds
525,Kiama,AU,-34.6833,150.8667,57.0,87,51,3.47,broken clouds
526,Okhotsk,RU,59.3833,143.3,-1.3,75,12,12.35,few clouds
527,Alappuzha,IN,9.49,76.3264,75.99,82,84,2.77,broken clouds
528,Aripuana,BR,-9.1667,-60.6333,87.62,56,100,2.64,overcast clouds
529,Karaton,ID,-6.3424,106.1045,74.05,95,100,4.85,overcast clouds
530,Rutana,BI,-3.8667,30.1,58.89,92,88,2.13,moderate rain
531,Huangpi,CN,30.8845,114.3779,57.31,88,96,2.24,mist
532,Verkhnyaya Toyma,RU,62.2349,44.9985,18.21,95,85,5.41,overcast clouds
533,Xichang,CN,27.8964,102.2634,45.84,81,1,3.56,clear sky
534,Pedasi,PA,7.5333,-80.0333,80.85,78,85,10.11,light rain
535,Sept-Iles,CA,50.2001,-66.3821,28.92,71,75,6.91,broken clouds
536,Rio Grande,BR,-32.035,-52.0986,87.91,59,10,13.04,clear sky
537,Deulgaon Raja,IN,20.0167,76.0333,64.27,45,0,7.11,clear sky
538,Kudahuvadhoo,MV,2.6708,72.8944,82.08,77,100,15.46,overcast clouds
539,Gigmoto,PH,13.7796,124.39,79.65,88,100,11.65,heavy intensity rain
540,Yellandu,IN,17.6,80.3333,63.59,59,98,2.84,overcast clouds
541,Tibati,CM,6.4667,12.6333,77.2,34,73,5.12,broken clouds
542,Camden,US,39.7835,-74.9663,45.91,44,0,5.01,clear sky
543,Christchurch,NZ,-43.5333,172.6333,58.91,95,75,18.41,moderate rain
544,Chapais,CA,49.7834,-74.8492,13.78,81,100,8.14,overcast clouds
545,Northam,GB,51.0333,-4.2167,49.6,75,33,11.86,scattered clouds
546,Rongcheng,CN,30.634,117.8517,61.32,97,100,2.04,overcast clouds
547,Neryungri,RU,56.6709,124.6491,8.33,96,100,4.56,overcast clouds
548,Terrace Bay,CA,48.7834,-87.1,22.01,65,99,11.16,overcast clouds
549,Saravan,AM,39.7196,45.6483,36.99,68,69,5.06,broken clouds
550,Port Keats,AU,-14.25,129.55,83.32,77,90,9.64,overcast clouds
551,Pangkalanbuun,ID,-2.6833,111.6167,73.6,98,100,1.68,overcast clouds
552,Saint-Georges,GD,12.0564,-61.7485,85.68,74,40,23.02,scattered clouds
553,Alice Springs,AU,-23.7,133.8833,71.15,83,75,14.97,broken clouds
554,Zapolyarnyy,RU,69.4154,30.8136,27.68,88,99,8.21,overcast clouds
555,Port-Gentil,GA,-0.7193,8.7815,80.56,78,20,10.36,few clouds
556,Mairana,BO,-18.1167,-63.9333,84.58,24,54,9.4,broken clouds
557,Songea,TZ,-10.6833,35.65,76.35,61,20,4.61,few clouds
558,Agadez,NE,19.75,10.25,69.17,15,1,6.62,clear sky
559,Tupelo,US,34.2576,-88.7034,49.82,47,0,6.91,clear sky
560,Kaka,TM,37.3482,59.6143,56.71,64,5,4.88,clear sky
561,Kedrovyy,RU,56.1667,91.8167,5.41,98,94,3.13,overcast clouds
562,Quatre Cocos,MU,-20.2078,57.7625,71.71,70,46,6.02,scattered clouds
563,Santa Rosalia,MX,27.3167,-112.2833,68.67,33,61,2.39,broken clouds
564,Staryy Nadym,RU,65.6118,72.6842,-0.85,91,100,19.8,overcast clouds
565,Balsas,BR,-7.5325,-46.0356,86.05,52,100,7.56,overcast clouds
566,Kinshasa,CD,-4.3246,15.3215,73.29,91,93,3.31,overcast clouds
567,Palmer,US,42.1584,-72.3287,43.63,47,40,9.22,scattered clouds
568,Antipovka,RU,49.8299,45.3122,37.9,82,80,14.54,broken clouds
569,Warwick,US,41.7001,-71.4162,46.08,47,40,23.02,scattered clouds
570,Tyukhtet,RU,56.5389,89.3011,8.33,97,92,4.25,overcast clouds
571,Ucluelet,CA,48.9329,-125.5528,42.1,72,6,4.16,clear sky
572,Bertrix,BE,49.856,5.2554,44.65,96,100,4.59,overcast clouds
573,Mulege,MX,26.8833,-111.9833,71.49,36,71,2.91,broken clouds
574,Batticaloa,LK,7.7102,81.6924,75.54,84,98,12.55,overcast clouds
575,Tura,IN,25.5198,90.2201,62.38,83,4,4.59,clear sky
576,Broome,US,42.2506,-75.833,39.02,57,81,7.0,broken clouds
577,Hanting,CN,36.7708,119.2108,54.19,75,100,4.79,overcast clouds
578,Emba,KZ,48.8264,58.1442,27.12,77,34,7.25,scattered clouds
579,Mandalgovi,MN,45.7625,106.2708,12.4,69,15,24.85,few clouds
580,Vermillion,US,42.7794,-96.9292,19.56,47,83,15.97,broken clouds
581,Perth,AU,-31.9333,115.8333,53.19,90,75,5.75,broken clouds
582,Beloslav,BG,43.1833,27.7,60.85,99,69,8.05,broken clouds
583,Nouakchott,MR,18.0858,-15.9785,94.93,35,0,9.66,clear sky
584,Buala,SB,-8.145,159.5921,78.98,82,92,3.29,light rain
585,Saint-Joseph,RE,-21.3667,55.6167,71.98,67,8,5.93,clear sky
586,Talcahuano,CL,-36.7167,-73.1167,67.68,68,20,14.97,few clouds
587,Bardiyah,LY,31.7561,25.0865,71.28,34,5,13.51,clear sky
588,Labelle,US,26.7617,-81.4384,69.87,55,79,9.98,broken clouds
589,Tazovskiy,RU,67.4667,78.7,1.71,93,100,18.95,overcast clouds
590,Kimry,RU,56.8667,37.35,24.28,94,100,7.38,light snow
591,Key West,US,24.5557,-81.7826,82.4,77,100,13.8,overcast clouds
592,Bourail,NC,-21.5667,165.4833,71.96,86,100,7.34,overcast clouds
593,Bacolod,PH,10.6667,122.95,77.23,89,100,8.14,overcast clouds
594,Aksu,CN,41.1231,80.2644,37.6,33,59,3.18,broken clouds
595,Longyan,CN,25.1072,117.0225,66.88,93,58,1.25,broken clouds
596,Kyzyl,RU,51.7,94.45,2.37,94,96,1.3,overcast clouds
597,Lakatoro,VU,-16.0999,167.4164,79.7,79,6,2.71,clear sky
598,La Asuncion,VE,11.0333,-63.8628,83.93,79,11,12.66,few clouds
599,Thurso,GB,58.5927,-3.5259,50.25,83,100,32.88,overcast clouds
600,Ipixuna,BR,-1.7625,-48.8043,86.65,61,76,5.84,broken clouds
601,Talara,PE,-4.5772,-81.2719,81.36,57,0,17.27,clear sky
602,Yago,MX,21.8333,-105.0667,86.65,42,4,4.29,clear sky
603,Chitral,PK,35.8462,71.7858,43.32,50,94,4.81,overcast clouds
604,Ixtapa,MX,20.7,-105.2,79.83,65,0,0.0,clear sky
605,Oranjemund,NA,-28.55,16.4333,61.93,80,89,14.16,overcast clouds
606,Cascais,PT,38.6979,-9.4215,59.97,78,20,15.01,few clouds
607,Nizhniy Tsasuchey,RU,50.5167,115.1333,20.71,94,100,13.65,snow
608,Kongolo,CD,-5.3833,27.0,70.39,97,96,4.14,light rain
609,Voskresenskoye,RU,56.8381,45.4317,25.7,88,100,15.23,light snow
610,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,80.4,83,40,5.75,scattered clouds
611,Mhango,TZ,-3.2833,32.85,68.92,83,96,4.03,overcast clouds
612,Port Augusta,AU,-32.5,137.7667,77.54,32,27,21.14,scattered clouds
613,Isiro,CD,2.7739,27.616,66.07,99,90,2.71,light rain
614,Beeville,US,28.4008,-97.7483,57.38,44,100,11.5,overcast clouds
615,Ashington,GB,50.9331,-0.3909,51.82,79,75,6.91,broken clouds
616,Tongliao,CN,43.6125,122.2653,32.52,78,100,9.98,overcast clouds
617,Trat,TH,12.5,102.5,79.88,94,85,1.28,overcast clouds
618,Puerto Del Rosario,ES,28.5004,-13.8627,74.95,73,40,16.11,scattered clouds
619,San Carlos De Bariloche,AR,-41.1456,-71.3082,65.95,39,40,23.02,scattered clouds
620,Mahon,ES,39.8885,4.2658,61.36,82,20,5.75,few clouds
621,Jian,CN,27.1172,114.9793,60.64,94,100,7.14,overcast clouds
622,Bure,ET,10.7,37.0667,60.35,73,66,4.47,broken clouds
623,Skoghall,SE,59.3232,13.4655,34.36,76,100,8.05,overcast clouds
624,Marsaxlokk,MT,35.8419,14.5431,71.08,88,20,6.91,few clouds
625,Waimana,NZ,-38.15,177.0833,59.04,97,65,2.24,broken clouds
626,Leua,SK,48.2156,18.6071,43.92,86,100,5.91,light rain
627,Vardo,NO,70.3705,31.1107,33.78,86,20,26.46,few clouds
628,Lichuan,CN,30.3,108.85,49.14,96,99,1.43,overcast clouds
629,San Lawrenz,MT,36.0553,14.204,69.85,84,0,1.99,clear sky
630,Arani,IN,12.6667,79.2833,69.55,79,100,5.44,overcast clouds
631,Mathathane,BW,-22.2687,28.7495,91.38,27,32,8.46,scattered clouds
632,Clyde,US,41.3042,-82.9752,30.9,74,100,20.56,overcast clouds
633,Ko Samui,TH,9.5357,99.9357,81.39,75,88,1.45,overcast clouds
634,Lardos,GR,36.0942,28.0157,68.95,84,18,11.23,few clouds
635,Weyburn,CA,49.6668,-103.8511,17.82,53,100,23.02,overcast clouds
636,Iquitos,PE,-3.7481,-73.2472,89.64,70,75,3.44,broken clouds
637,Vila Franca Do Campo,PT,37.7167,-25.4333,64.2,65,40,3.29,scattered clouds
638,Wadi Musa,JO,30.3222,35.4793,55.99,51,11,7.2,few clouds
639,Soverato,IT,38.685,16.5499,69.75,82,25,14.12,scattered clouds
640,Blyth,GB,55.1271,-1.5086,49.08,86,20,3.44,few clouds
641,Antofagasta,CL,-23.65,-70.4,65.48,65,19,8.23,few clouds
642,Pital,CO,2.2665,-75.8044,86.0,44,98,3.4,overcast clouds
643,Stonewall,CA,50.1344,-97.3268,17.02,93,100,15.37,light snow
644,Vadum,DK,57.1179,9.857,39.97,65,75,14.97,broken clouds
645,Bosaso,SO,11.2842,49.1816,78.78,69,11,4.07,few clouds
646,Khandyga,RU,62.6667,135.6,-5.55,99,100,1.99,overcast clouds
647,Enshi,CN,30.3,109.4833,56.23,90,99,0.81,overcast clouds
648,Buluang,PH,13.3068,123.3425,75.88,91,100,3.13,moderate rain
649,Lasa,IT,46.6166,10.7002,43.68,92,31,5.97,scattered clouds
650,Quebo,GW,11.3333,-14.9333,83.46,46,100,2.51,overcast clouds
651,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,90.73,45,66,3.44,broken clouds
652,Parvatipuram,IN,18.7833,83.4333,64.67,61,59,4.32,broken clouds
653,Roald,NO,62.5833,6.1333,44.76,65,0,5.75,clear sky
654,Ornskoldsvik,SE,63.2909,18.7153,25.75,93,100,8.05,overcast clouds
655,Coahuayana,MX,18.7333,-103.6833,88.48,51,0,5.21,clear sky
656,Kristiinankaupunki,FI,62.2743,21.376,28.24,86,19,8.63,few clouds
657,Palana,RU,59.1167,159.9667,20.57,62,100,26.35,overcast clouds
658,Ushibuka,JP,32.1906,130.0228,63.97,81,93,8.05,light rain
659,Bonavista,CA,48.6499,-53.1147,39.87,62,12,21.0,few clouds
660,Aranos,NA,-24.1333,19.1167,86.11,15,62,7.25,broken clouds
661,Portland,US,45.5234,-122.6762,45.99,41,0,15.01,clear sky
662,Novopokrovka,UA,49.8425,36.5477,23.95,94,46,3.53,scattered clouds
663,Ranong,TH,9.9658,98.6348,75.54,88,95,1.34,overcast clouds
664,Latung,PH,5.5,120.8833,82.13,74,71,2.44,broken clouds
665,Uyuni,BO,-20.4597,-66.825,71.91,11,20,14.38,few clouds
666,Mahajanga,MG,-15.7167,46.3167,80.62,78,20,6.91,few clouds
667,Itatskiy,RU,56.07,89.0369,7.74,98,89,3.65,overcast clouds
668,Placido De Castro,BR,-10.3353,-67.1856,96.76,37,100,2.91,overcast clouds
669,Galveston,US,29.3669,-94.9669,57.02,59,88,1.99,overcast clouds
670,Baoying,CN,33.2292,119.3092,58.64,96,100,6.89,overcast clouds
671,Jacareacanga,BR,-6.2222,-57.7528,84.13,69,100,2.3,overcast clouds
672,Negru Voda,RO,43.8167,28.2,57.33,90,86,11.05,overcast clouds
673,Codrington,AU,-38.2667,141.9667,55.18,73,59,9.66,broken clouds
674,Curup,ID,-3.4667,102.5333,66.9,98,100,1.88,overcast clouds
675,Berezovyy,RU,51.6667,135.7,18.18,83,40,2.8,scattered clouds
676,Komsomolskiy,UZ,40.4272,71.7189,45.32,76,100,6.91,mist
677,Alofi,NU,-19.0595,-169.9187,67.89,100,40,1.14,scattered clouds
678,Rochester,US,43.1548,-77.6156,35.31,81,40,17.27,light rain
679,Guayaramerin,BO,-10.8368,-65.3614,87.85,66,75,6.91,broken clouds
680,Tateyama,JP,34.9833,139.8667,60.49,69,12,9.31,few clouds
681,Jeremie,HT,18.65,-74.1167,82.89,73,91,4.79,overcast clouds
682,Hornepayne,CA,49.2138,-84.7705,19.98,66,100,7.16,overcast clouds
683,Blagoyevo,RU,63.3667,47.9167,19.47,93,91,3.98,overcast clouds
684,New London,US,41.4834,-72.0662,45.14,47,0,13.8,clear sky
685,Penzance,GB,50.1186,-5.5371,47.08,63,92,13.27,overcast clouds
686,Sanary-Sur-Mer,FR,43.1178,5.8001,56.86,58,66,19.98,broken clouds
687,Matay,EG,28.419,30.7792,67.87,39,0,7.27,clear sky
688,Ostrovnoy,RU,68.0531,39.5131,30.56,85,98,4.43,overcast clouds
689,Meadow Lake,US,34.8014,-106.5436,40.69,45,100,5.68,overcast clouds
690,Shiyan,CN,32.6475,110.7781,52.79,79,61,1.43,broken clouds
